clock_tick,passenger_id,train_id,station_id,stops_seen_so_far
1,1494,,,[]
1,1495,,,[]
1,1496,,,[]
1,1497,,,[]
1,1498,,,[]
1,1499,,,[]
1,1500,,,[]
1,1501,,,[]
1,1502,,,[]
1,1503,,,[]
1,1504,,,[]
1,1505,,,[]
1,1506,,,[]
1,1507,,,[]
1,1508,,,[]
1,1509,,,[]
1,1510,,,[]
1,1511,,,[]
1,1512,,,[]
1,1513,,,[]
1,1514,,,[]
1,1515,,,[]
1,1516,,,[]
1,1517,,,[]
1,1518,,,[]
1,1519,,,[]
1,1520,,,[]
1,1521,,,[]
1,1522,,,[]
1,1523,,,[]
1,1524,,,[]
1,1525,,,[]
1,1526,,,[]
1,1527,,,[]
1,1528,,,[]
1,1529,,,[]
1,1530,,,[]
1,1531,,,[]
1,1532,,,[]
1,1533,,,[]
1,1534,,,[]
1,1535,,,[]
1,1536,,,[]
1,1537,,,[]
1,1538,,,[]
1,1539,,,[]
1,1540,,,[]
1,1541,,,[]
1,1542,,,[]
1,1543,,,[]
1,1544,,,[]
1,1545,,,[]
1,1546,,,[]
1,1547,,,[]
1,1548,,,[]
1,1549,,,[]
1,1550,,,[]
1,1551,,,[]
1,1552,,,[]
1,1553,,,[]
1,1554,,,[]
1,1555,,,[]
1,1556,,,[]
1,1557,,,[]
1,1558,,,[]
1,1559,,,[]
1,1560,,,[]
1,1561,,,[]
1,1562,,,[]
1,1563,,,[]
1,1564,,,[]
1,1565,,,[]
1,1566,,,[]
1,1567,,,[]
1,1568,,,[]
1,1569,,,[]
1,1570,,,[]
1,1571,,,[]
1,1572,,,[]
1,1573,,,[]
1,1574,,,[]
1,1575,,,[]
1,1576,,,[]
1,1577,,,[]
1,1578,,,[]
1,1579,,,[]
1,1580,,,[]
1,1581,,,[]
1,1582,,,[]
1,1583,,,[]
1,1584,,,[]
1,1585,,,[]
1,1586,,,[]
1,1587,,,[]
1,1588,,,[]
1,1589,,,[]
1,1590,,,[]
1,1591,,,[]
1,1592,,,[]
1,1593,,,[]
1,1594,,,[]
1,1595,,,[]
1,1596,,,[]
1,1597,,,[]
1,1598,,,[]
1,1599,,,[]
1,1600,,,[]
1,1601,,,[]
1,1602,,,[]
1,1603,,,[]
1,1604,,,[]
1,1605,,,[]
1,1606,,,[]
1,1607,,,[]
1,1608,,,[]
1,1609,,,[]
1,1610,,,[]
1,1611,,,[]
1,1612,,,[]
1,1613,,,[]
1,1614,,,[]
1,1615,,,[]
1,1616,,,[]
1,1617,,,[]
1,1618,,,[]
1,1619,,,[]
1,1620,,,[]
1,1621,,,[]
1,1622,,,[]
1,1623,,,[]
1,1624,,,[]
1,1625,,,[]
1,1626,,,[]
1,1627,,,[]
1,1628,,,[]
1,1629,,,[]
1,1630,,,[]
1,1631,,,[]
1,1632,,,[]
1,1633,,,[]
1,1634,,,[]
1,1635,,,[]
1,1636,,,[]
1,1637,,,[]
1,1638,,,[]
1,1639,,,[]
1,1640,,,[]
1,1641,,,[]
1,1642,,,[]
1,1643,,,[]
1,1644,,,[]
1,1645,,,[]
1,1646,,,[]
1,1647,,,[]
1,1648,,,[]
1,1649,,,[]
1,1650,,,[]
1,1651,,,[]
1,1652,,,[]
1,1653,,,[]
1,1654,,,[]
1,1655,,,[]
1,1656,,,[]
1,1657,,,[]
1,1658,,,[]
1,1659,,,[]
1,1660,,,[]
1,1661,,,[]
1,1662,,,[]
1,1663,,,[]
1,1664,,,[]
1,1665,,,[]
1,1666,,,[]
1,1667,,,[]
1,1668,,,[]
1,1669,,,[]
1,1670,,,[]
1,1671,,,[]
1,1672,,,[]
1,1673,,,[]
1,1674,,,[]
1,1675,,,[]
1,1676,,,[]
1,1677,,,[]
1,1678,,,[]
1,1679,,,[]
1,1680,,,[]
1,1681,,,[]
1,1682,,,[]
1,1683,,,[]
1,1684,,,[]
1,1685,,,[]
1,1686,,,[]
1,1687,,,[]
1,1688,,,[]
1,1689,,,[]
1,1690,,,[]
1,1691,,,[]
1,1692,,,[]
1,1693,,,[]
1,1694,,,[]
1,1695,,,[]
1,1696,,,[]
1,1697,,,[]
1,1698,,,[]
1,1699,,,[]
1,1700,,,[]
1,1701,,,[]
1,1702,,,[]
1,1703,,,[]
1,1704,,,[]
1,1705,,,[]
1,1706,,,[]
1,1707,,,[]
1,1708,,,[]
1,1709,,,[]
1,1710,,,[]
1,1711,,,[]
1,1712,,,[]
1,1713,,,[]
1,1714,,,[]
1,1715,,,[]
1,1716,,,[]
1,1717,,,[]
1,1718,,,[]
1,1719,,,[]
1,1720,,,[]
1,1721,,,[]
1,1722,,,[]
1,1723,,,[]
1,1724,,,[]
1,1725,,,[]
1,1726,,,[]
1,1727,,,[]
1,1728,,,[]
1,1729,,,[]
1,1730,,,[]
1,1731,,,[]
1,1732,,,[]
1,1733,,,[]
1,1734,,,[]
1,1735,,,[]
1,1736,,,[]
1,1737,,,[]
1,1738,,,[]
1,1739,,,[]
1,1740,,,[]
1,1741,,,[]
1,1742,,,[]
1,1743,,,[]
1,1744,,,[]
1,1745,,,[]
1,1746,,,[]
1,1747,,,[]
1,1748,,,[]
1,1749,,,[]
1,1750,,,[]
1,1751,,,[]
1,1752,,,[]
1,1753,,,[]
1,1754,,,[]
1,1755,,,[]
1,1756,,,[]
1,1757,,,[]
1,1758,,,[]
1,1759,,,[]
1,1760,,,[]
1,1761,,,[]
1,1762,,,[]
1,1763,,,[]
1,1764,,,[]
1,1765,,,[]
1,1766,,,[]
1,1767,,,[]
1,1768,,,[]
1,1769,,,[]
1,1770,,,[]
1,1771,,,[]
1,1772,,,[]
1,1773,,,[]
1,1774,,,[]
1,1775,,,[]
1,1776,,,[]
1,1777,,,[]
1,1778,,,[]
1,1779,,,[]
1,1780,,,[]
1,1781,,,[]
1,1782,,,[]
1,1783,,,[]
1,1784,,,[]
1,1785,,,[]
1,1786,,,[]
1,1787,,,[]
1,1788,,,[]
1,1789,,,[]
1,1790,,,[]
1,1791,,,[]
1,1792,,,[]
1,1793,,,[]
1,1794,,,[]
1,1795,,,[]
1,1796,,,[]
1,1797,,,[]
1,1798,,,[]
1,1799,,,[]
1,1800,,,[]
1,1801,,,[]
1,1802,,,[]
1,1803,,,[]
1,1804,,,[]
1,1805,,,[]
1,1806,,,[]
1,1807,,,[]
1,1808,,,[]
1,1809,,,[]
1,1810,,,[]
1,1811,,,[]
1,1812,,,[]
1,1813,,,[]
1,1814,,,[]
1,1815,,,[]
1,1816,,,[]
1,1817,,,[]
1,1818,,,[]
1,1819,,,[]
1,1820,,,[]
1,1821,,,[]
1,1822,,,[]
1,1823,,,[]
1,1824,,,[]
1,1825,,,[]
1,1826,,,[]
1,1827,,,[]
1,1828,,,[]
1,1829,,,[]
1,1830,,,[]
1,1831,,,[]
1,1832,,,[]
1,1833,,,[]
1,1834,,,[]
1,1835,,,[]
1,1836,,,[]
1,1837,,,[]
1,1838,,,[]
1,1839,,,[]
1,1840,,,[]
1,1841,,,[]
1,1842,,,[]
1,1843,,,[]
1,1844,,,[]
1,1845,,,[]
1,1846,,,[]
1,1847,,,[]
1,1848,,,[]
1,1849,,,[]
1,1850,,,[]
1,1851,,,[]
1,1852,,,[]
1,1853,,,[]
1,1854,,,[]
1,1855,,,[]
1,1856,,,[]
1,1857,,,[]
1,1858,,,[]
1,1859,,,[]
1,1860,,,[]
1,1861,,,[]
1,1862,,,[]
1,1863,,,[]
1,1864,,,[]
1,1865,,,[]
1,1866,,,[]
1,1867,,,[]
1,1868,,,[]
1,1869,,,[]
1,1870,,,[]
1,1871,,,[]
1,1872,,,[]
1,1873,,,[]
1,1874,,,[]
1,1875,,,[]
1,1876,,,[]
1,1877,,,[]
1,1878,,,[]
1,1879,,,[]
1,1880,,,[]
1,1881,,,[]
1,1882,,,[]
1,1883,,,[]
1,1884,,,[]
1,1885,,,[]
1,1886,,,[]
1,1887,,,[]
1,1888,,,[]
1,1889,,,[]
1,1890,,,[]
1,1891,,,[]
1,1892,,,[]
1,1893,,,[]
1,1894,,,[]
1,1895,,,[]
1,1896,,,[]
1,1897,,,[]
1,1898,,,[]
1,1899,,,[]
1,1900,,,[]
1,1901,,,[]
1,1902,,,[]
1,1903,,,[]
1,1904,,,[]
1,1905,,,[]
1,1906,,,[]
1,1907,,,[]
1,1908,,,[]
1,1909,,,[]
1,1910,,,[]
1,1911,,,[]
1,1912,,,[]
1,1913,,,[]
1,1914,,,[]
1,1915,,,[]
1,1916,,,[]
1,1917,,,[]
1,1918,,,[]
1,1919,,,[]
1,1920,,,[]
1,1921,,,[]
1,1922,,,[]
1,1923,,,[]
1,1924,,,[]
1,1925,,,[]
1,1926,,,[]
1,1927,,,[]
1,1928,,,[]
1,1929,,,[]
1,1930,,,[]
1,1931,,,[]
1,1932,,,[]
1,1933,,,[]
1,1934,,,[]
1,1935,,,[]
1,1936,,,[]
1,1937,,,[]
1,1938,,,[]
1,1939,,,[]
1,1940,,,[]
1,1941,,,[]
1,1942,,,[]
1,1943,,,[]
1,1944,,,[]
1,1945,,,[]
1,1946,,,[]
1,1947,,,[]
1,1948,,,[]
1,1949,,,[]
1,1950,,,[]
1,1951,,,[]
1,1952,,,[]
1,1953,,,[]
1,1954,,,[]
1,1955,,,[]
1,1956,,,[]
1,1957,,,[]
1,1958,,,[]
1,1959,,,[]
1,1960,,,[]
1,1961,,,[]
1,1962,,,[]
1,1963,,,[]
1,1964,,,[]
1,1965,,,[]
1,1966,,,[]
1,1967,,,[]
1,1968,,,[]
1,1969,,,[]
1,1970,,,[]
1,1971,,,[]
1,1972,,,[]
1,1973,,,[]
1,1974,,,[]
1,1975,,,[]
1,1976,,,[]
1,1977,,,[]
1,1978,,,[]
1,1979,,,[]
1,1980,,,[]
1,1981,,,[]
1,1982,,,[]
1,1983,,,[]
1,1984,,,[]
1,1985,,,[]
1,1986,,,[]
1,1987,,,[]
1,1988,,,[]
1,1989,,,[]
1,1990,,,[]
1,1991,,,[]
1,1992,,,[]
1,1993,,,[]
1,1994,,,[]
1,1995,,,[]
1,1996,,,[]
1,1997,,,[]
1,1998,,,[]
1,1999,,,[]
1,2000,,,[]
1,2001,,,[]
1,2002,,,[]
1,2003,,,[]
1,2004,,,[]
1,2005,,,[]
1,2006,,,[]
1,2007,,,[]
1,2008,,,[]
1,2009,,,[]
1,2010,,,[]
1,2011,,,[]
1,2012,,,[]
1,2013,,,[]
1,2014,,,[]
1,2015,,,[]
1,2016,,,[]
1,2017,,,[]
1,2018,,,[]
1,2019,,,[]
1,2020,,,[]
1,2021,,,[]
1,2022,,,[]
1,2023,,,[]
1,2024,,,[]
1,2025,,,[]
1,2026,,,[]
1,2027,,,[]
1,2028,,,[]
1,2029,,,[]
1,2030,,,[]
1,2031,,,[]
1,2032,,,[]
1,2033,,,[]
1,2034,,,[]
1,2035,,,[]
1,2036,,,[]
1,2037,,,[]
1,2038,,,[]
1,2039,,,[]
1,2040,,,[]
1,2041,,,[]
1,2042,,,[]
1,2043,,,[]
1,2044,,,[]
1,2045,,,[]
1,2046,,,[]
1,2047,,,[]
1,2048,,,[]
1,2049,,,[]
1,2050,,,[]
1,2051,,,[]
1,2052,,,[]
1,2053,,,[]
1,2054,,,[]
1,2055,,,[]
1,2056,,,[]
1,2057,,,[]
1,2058,,,[]
1,2059,,,[]
1,2060,,,[]
1,2061,,,[]
1,2062,,,[]
1,2063,,,[]
1,2064,,,[]
1,2065,,,[]
1,2066,,,[]
1,2067,,,[]
1,2068,,,[]
1,2069,,,[]
1,2070,,,[]
1,2071,,,[]
1,2072,,,[]
1,2073,,,[]
1,2074,,,[]
1,2075,,,[]
1,2076,,,[]
1,2077,,,[]
1,2078,,,[]
1,2079,,,[]
1,2080,,,[]
1,2081,,,[]
1,2082,,,[]
1,2083,,,[]
1,2084,,,[]
1,2085,,,[]
1,2086,,,[]
1,2087,,,[]
1,2088,,,[]
1,2089,,,[]
1,2090,,,[]
1,2091,,,[]
1,2092,,,[]
1,2093,,,[]
1,2094,,,[]
1,2095,,,[]
1,2096,,,[]
1,2097,,,[]
1,2098,,,[]
1,2099,,,[]
1,2100,,,[]
1,2101,,,[]
1,2102,,,[]
1,2103,,,[]
1,2104,,,[]
1,2105,,,[]
1,2106,,,[]
1,2107,,,[]
1,2108,,,[]
1,2109,,,[]
1,2110,,,[]
1,2111,,,[]
1,2112,,,[]
1,2113,,,[]
1,2114,,,[]
1,2115,,,[]
1,2116,,,[]
1,2117,,,[]
1,2118,,,[]
1,2119,,,[]
1,2120,,,[]
1,2121,,,[]
1,2122,,,[]
1,2123,,,[]
1,2124,,,[]
1,2125,,,[]
1,2126,,,[]
1,2127,,,[]
1,2128,,,[]
1,2129,,,[]
1,2130,,,[]
1,2131,,,[]
1,2132,,,[]
1,2133,,,[]
1,2134,,,[]
1,2135,,,[]
1,2136,,,[]
1,2137,,,[]
1,2138,,,[]
1,2139,,,[]
1,2140,,,[]
1,2141,,,[]
1,2142,,,[]
1,2143,,,[]
1,2144,,,[]
1,2145,,,[]
1,2146,,,[]
1,2147,,,[]
1,2148,,,[]
1,2149,,,[]
1,2150,,,[]
1,2151,,,[]
1,2152,,,[]
1,2153,,,[]
1,2154,,,[]
1,2155,,,[]
1,2156,,,[]
1,2157,,,[]
1,2158,,,[]
1,2159,,,[]
1,2160,,,[]
1,2161,,,[]
1,2162,,,[]
1,2163,,,[]
1,2164,,,[]
1,2165,,,[]
1,2166,,,[]
1,2167,,,[]
1,2168,,,[]
1,2169,,,[]
1,2170,,,[]
1,2171,,,[]
1,2172,,,[]
1,2173,,,[]
1,2174,,,[]
1,2175,,,[]
1,2176,,,[]
1,2177,,,[]
1,2178,,,[]
1,2179,,,[]
1,2180,,,[]
1,2181,,,[]
1,2182,,,[]
1,2183,,,[]
1,2184,,,[]
1,2185,,,[]
1,2186,,,[]
1,2187,,,[]
1,2188,,,[]
1,2189,,,[]
1,2190,,,[]
1,2191,,,[]
1,2192,,,[]
1,2193,,,[]
1,2194,,,[]
1,2195,,,[]
1,2196,,,[]
1,2197,,,[]
1,2198,,,[]
1,2199,,,[]
1,2200,,,[]
1,2201,,,[]
1,2202,,,[]
1,2203,,,[]
1,2204,,,[]
1,2205,,,[]
1,2206,,,[]
1,2207,,,[]
1,2208,,,[]
1,2209,,,[]
1,2210,,,[]
1,2211,,,[]
1,2212,,,[]
1,2213,,,[]
1,2214,,,[]
1,2215,,,[]
1,2216,,,[]
1,2217,,,[]
1,2218,,,[]
1,2219,,,[]
1,2220,,,[]
1,2221,,,[]
1,2222,,,[]
1,2223,,,[]
1,2224,,,[]
1,2225,,,[]
1,2226,,,[]
1,2227,,,[]
1,2228,,,[]
1,2229,,,[]
1,2230,,,[]
1,2231,,,[]
1,2232,,,[]
1,2233,,,[]
1,2234,,,[]
1,2235,,,[]
1,2236,,,[]
1,2237,,,[]
1,2238,,,[]
1,2239,,,[]
1,2240,,,[]
1,2241,,,[]
1,2242,,,[]
1,2243,,,[]
1,2244,,,[]
1,2245,,,[]
1,2246,,,[]
1,2247,,,[]
1,2248,,,[]
1,2249,,,[]
1,2250,,,[]
1,2251,,,[]
1,2252,,,[]
1,2253,,,[]
1,2254,,,[]
1,2255,,,[]
1,2256,,,[]
1,2257,,,[]
1,2258,,,[]
1,2259,,,[]
1,2260,,,[]
1,2261,,,[]
1,2262,,,[]
1,2263,,,[]
1,2264,,,[]
1,2265,,,[]
1,2266,,,[]
1,2267,,,[]
1,2268,,,[]
1,2269,,,[]
1,2270,,,[]
1,2271,,,[]
1,2272,,,[]
1,2273,,,[]
1,2274,,,[]
1,2275,,,[]
1,2276,,,[]
1,2277,,,[]
1,2278,,,[]
1,2279,,,[]
1,2280,,,[]
1,2281,,,[]
1,2282,,,[]
1,2283,,,[]
1,2284,,,[]
1,2285,,,[]
1,2286,,,[]
1,2287,,,[]
1,2288,,,[]
1,2289,,,[]
1,2290,,,[]
1,2291,,,[]
1,2292,,,[]
1,2293,,,[]
1,2294,,,[]
1,2295,,,[]
1,2296,,,[]
1,2297,,,[]
1,2298,,,[]
1,2299,,,[]
1,2300,,,[]
1,2301,,,[]
1,2302,,,[]
1,2303,,,[]
1,2304,,,[]
1,2305,,,[]
1,2306,,,[]
1,2307,,,[]
1,2308,,,[]
1,2309,,,[]
1,2310,,,[]
1,2311,,,[]
1,2312,,,[]
1,2313,,,[]
1,2314,,,[]
1,2315,,,[]
1,2316,,,[]
1,2317,,,[]
1,2318,,,[]
1,2319,,,[]
1,2320,,,[]
1,2321,,,[]
1,2322,,,[]
1,2323,,,[]
1,2324,,,[]
1,2325,,,[]
1,2326,,,[]
1,2327,,,[]
1,2328,,,[]
1,2329,,,[]
1,2330,,,[]
1,2331,,,[]
1,2332,,,[]
1,2333,,,[]
1,2334,,,[]
1,2335,,,[]
1,2336,,,[]
1,2337,,,[]
1,2338,,,[]
1,2339,,,[]
1,2340,,,[]
1,2341,,,[]
1,2342,,,[]
1,2343,,,[]
1,2344,,,[]
1,2345,,,[]
1,2346,,,[]
1,2347,,,[]
1,2348,,,[]
1,2349,,,[]
1,2350,,,[]
1,2351,,,[]
1,2352,,,[]
1,2353,,,[]
1,2354,,,[]
1,2355,,,[]
1,2356,,,[]
1,2357,,,[]
1,2358,,,[]
1,2359,,,[]
1,2360,,,[]
1,2361,,,[]
1,2362,,,[]
1,2363,,,[]
1,2364,,,[]
1,2365,,,[]
1,2366,,,[]
1,2367,,,[]
1,2368,,,[]
1,2369,,,[]
1,2370,,,[]
2,37,,3.0,[3]
4,38,,1.0,[1]
5,39,,3.0,[3]
7,40,,1.0,[1]
8,41,,3.0,[3]
10,42,,1.0,[1]
12,43,,3.0,[3]
13,44,,1.0,[1]
15,45,,3.0,[3]
16,38,103.0,,[1]
16,40,103.0,,[1]
16,42,103.0,,[1]
16,44,103.0,,[1]
16,46,,1.0,[1]
18,47,,3.0,[3]
19,46,104.0,,[1]
19,48,,1.0,[1]
21,49,,3.0,[3]
22,48,203.0,,[1]
23,50,,1.0,[1]
24,51,,3.0,[3]
26,50,301.0,,[1]
26,52,,1.0,[1]
27,53,,3.0,[3]
29,54,,1.0,[1]
31,55,,3.0,[3]
32,56,,1.0,[1]
34,57,,3.0,[3]
35,58,,1.0,[1]
37,59,,3.0,[3]
38,60,,1.0,[1]
40,61,,3.0,[3]
42,62,,1.0,[1]
43,63,,3.0,[3]
45,64,,1.0,[1]
46,65,,3.0,[3]
48,66,,1.0,[1]
49,67,,3.0,[3]
51,68,,1.0,[1]
53,38,103.0,,"[1, 2]"
53,40,103.0,,"[1, 2]"
53,42,103.0,,"[1, 2]"
53,44,103.0,,"[1, 2]"
53,69,,3.0,[3]
54,70,,1.0,[1]
56,46,104.0,,"[1, 2]"
56,71,,3.0,[3]
57,72,,1.0,[1]
59,48,203.0,,"[1, 2]"
59,73,,3.0,[3]
61,2,,1.0,[1]
62,3,,3.0,[3]
63,50,301.0,,"[1, 2]"
63,4,,1.0,[1]
64,50,,2.0,"[1, 2]"
65,5,,3.0,[3]
66,6,,1.0,[1]
67,74,,3.0,[3]
69,75,,1.0,[1]
70,76,,3.0,[3]
72,77,,1.0,[1]
73,78,,3.0,[3]
74,79,,1.0,[1]
75,52,101.0,,[1]
75,54,101.0,,[1]
75,56,101.0,,[1]
75,58,101.0,,[1]
75,60,101.0,,[1]
75,62,101.0,,[1]
75,64,101.0,,[1]
75,66,101.0,,[1]
75,68,101.0,,[1]
75,70,101.0,,[1]
76,80,,3.0,[3]
77,81,,1.0,[1]
78,72,102.0,,[1]
78,2,102.0,,[1]
78,4,102.0,,[1]
78,6,102.0,,[1]
78,75,102.0,,[1]
78,77,102.0,,[1]
78,79,102.0,,[1]
78,81,102.0,,[1]
79,82,,3.0,[3]
80,37,204.0,,[3]
80,39,204.0,,[3]
80,41,204.0,,[3]
80,43,204.0,,[3]
80,45,204.0,,[3]
80,47,204.0,,[3]
80,49,204.0,,[3]
80,51,204.0,,[3]
80,53,204.0,,[3]
80,55,204.0,,[3]
80,57,204.0,,[3]
80,59,204.0,,[3]
80,61,204.0,,[3]
80,63,204.0,,[3]
80,65,204.0,,[3]
80,83,,1.0,[1]
81,84,,3.0,[3]
83,85,,1.0,[1]
84,86,,3.0,[3]
86,87,,1.0,[1]
87,83,302.0,,[1]
87,85,302.0,,[1]
87,87,302.0,,[1]
87,88,,3.0,[3]
88,89,,1.0,[1]
90,89,303.0,,[1]
90,90,,3.0,[3]
91,91,,1.0,[1]
102,48,203.0,,"[1, 2, 3]"
102,99,,1.0,[1]
103,48,,3.0,"[1, 2, 3]"
103,98,203.0,,[3]
104,100,,3.0,[3]
105,101,,1.0,[1]
107,102,,3.0,[3]
108,103,,1.0,[1]
109,104,,3.0,[3]
111,105,,1.0,[1]
112,52,101.0,,"[1, 2]"
112,54,101.0,,"[1, 2]"
112,56,101.0,,"[1, 2]"
112,58,101.0,,"[1, 2]"
112,60,101.0,,"[1, 2]"
112,62,101.0,,"[1, 2]"
112,64,101.0,,"[1, 2]"
112,66,101.0,,"[1, 2]"
112,68,101.0,,"[1, 2]"
112,70,101.0,,"[1, 2]"
112,106,,3.0,[3]
114,91,301.0,,[1]
114,93,301.0,,[1]
114,95,301.0,,[1]
114,97,301.0,,[1]
114,99,301.0,,[1]
114,101,301.0,,[1]
114,103,301.0,,[1]
114,105,301.0,,[1]
114,107,,1.0,[1]
124,83,302.0,,"[1, 2]"
124,85,302.0,,"[1, 2]"
124,87,302.0,,"[1, 2]"
125,37,302.0,,"[3, 2]"
125,39,302.0,,"[3, 2]"
125,41,302.0,,"[3, 2]"
125,43,302.0,,"[3, 2]"
125,45,302.0,,"[3, 2]"
125,47,302.0,,"[3, 2]"
125,49,302.0,,"[3, 2]"
125,51,302.0,,"[3, 2]"
125,53,302.0,,"[3, 2]"
125,55,302.0,,"[3, 2]"
125,57,302.0,,"[3, 2]"
125,59,302.0,,"[3, 2]"
125,61,302.0,,"[3, 2]"
125,63,302.0,,"[3, 2]"
125,65,302.0,,"[3, 2]"
125,83,,2.0,"[1, 2]"
125,85,,2.0,"[1, 2]"
125,87,,2.0,"[1, 2]"
126,9,,1.0,[1]
131,37,,4.0,"[3, 2, 4]"
131,39,,4.0,"[3, 2, 4]"
131,41,,4.0,"[3, 2, 4]"
131,43,,4.0,"[3, 2, 4]"
131,45,,4.0,"[3, 2, 4]"
131,47,,4.0,"[3, 2, 4]"
131,49,,4.0,"[3, 2, 4]"
131,51,,4.0,"[3, 2, 4]"
131,53,,4.0,"[3, 2, 4]"
131,55,,4.0,"[3, 2, 4]"
131,57,,4.0,"[3, 2, 4]"
131,59,,4.0,"[3, 2, 4]"
131,61,,4.0,"[3, 2, 4]"
131,63,,4.0,"[3, 2, 4]"
131,65,,4.0,"[3, 2, 4]"
132,112,,1.0,[1]
135,113,,3.0,[3]
149,118,,1.0,[1]
151,91,301.0,,"[1, 2]"
151,93,301.0,,"[1, 2]"
151,95,301.0,,"[1, 2]"
151,97,301.0,,"[1, 2]"
151,99,301.0,,"[1, 2]"
151,101,301.0,,"[1, 2]"
151,103,301.0,,"[1, 2]"
151,105,301.0,,"[1, 2]"
152,67,301.0,,"[3, 2]"
152,69,301.0,,"[3, 2]"
152,71,301.0,,"[3, 2]"
152,73,301.0,,"[3, 2]"
152,3,301.0,,"[3, 2]"
152,5,301.0,,"[3, 2]"
152,74,301.0,,"[3, 2]"
152,76,301.0,,"[3, 2]"
152,78,301.0,,"[3, 2]"
152,80,301.0,,"[3, 2]"
152,91,,2.0,"[1, 2]"
152,93,,2.0,"[1, 2]"
152,95,,2.0,"[1, 2]"
152,97,,2.0,"[1, 2]"
152,99,,2.0,"[1, 2]"
93,92,,3.0,[3]
94,93,,1.0,[1]
95,94,,3.0,[3]
96,38,103.0,,"[1, 2, 3]"
96,40,103.0,,"[1, 2, 3]"
96,42,103.0,,"[1, 2, 3]"
96,44,103.0,,"[1, 2, 3]"
97,38,,3.0,"[1, 2, 3]"
97,40,,3.0,"[1, 2, 3]"
97,42,,3.0,"[1, 2, 3]"
97,44,,3.0,"[1, 2, 3]"
97,67,103.0,,[3]
97,69,103.0,,[3]
97,71,103.0,,[3]
97,73,103.0,,[3]
97,3,103.0,,[3]
97,95,,1.0,[1]
98,96,,3.0,[3]
99,46,104.0,,"[1, 2, 3]"
100,46,,3.0,"[1, 2, 3]"
100,5,104.0,,[3]
100,74,104.0,,[3]
100,76,104.0,,[3]
100,78,104.0,,[3]
100,80,104.0,,[3]
100,82,104.0,,[3]
100,84,104.0,,[3]
100,86,104.0,,[3]
100,88,104.0,,[3]
100,90,104.0,,[3]
100,92,202.0,,[3]
100,94,202.0,,[3]
100,96,202.0,,[3]
100,97,,1.0,[1]
101,98,,3.0,[3]
115,72,102.0,,"[1, 2]"
115,2,102.0,,"[1, 2]"
115,4,102.0,,"[1, 2]"
115,6,102.0,,"[1, 2]"
115,75,102.0,,"[1, 2]"
115,77,102.0,,"[1, 2]"
115,79,102.0,,"[1, 2]"
115,81,102.0,,"[1, 2]"
115,108,,3.0,[3]
116,50,102.0,,"[1, 2]"
116,109,,1.0,[1]
118,110,,3.0,[3]
119,111,,1.0,[1]
121,7,,1.0,[1]
122,37,204.0,,"[3, 2]"
122,39,204.0,,"[3, 2]"
122,41,204.0,,"[3, 2]"
122,43,204.0,,"[3, 2]"
122,45,204.0,,"[3, 2]"
122,47,204.0,,"[3, 2]"
122,49,204.0,,"[3, 2]"
122,51,204.0,,"[3, 2]"
122,53,204.0,,"[3, 2]"
122,55,204.0,,"[3, 2]"
122,57,204.0,,"[3, 2]"
122,59,204.0,,"[3, 2]"
122,61,204.0,,"[3, 2]"
122,63,204.0,,"[3, 2]"
122,65,204.0,,"[3, 2]"
123,37,,2.0,"[3, 2]"
123,39,,2.0,"[3, 2]"
123,41,,2.0,"[3, 2]"
123,43,,2.0,"[3, 2]"
123,45,,2.0,"[3, 2]"
123,47,,2.0,"[3, 2]"
123,49,,2.0,"[3, 2]"
123,51,,2.0,"[3, 2]"
123,53,,2.0,"[3, 2]"
123,55,,2.0,"[3, 2]"
123,57,,2.0,"[3, 2]"
123,59,,2.0,"[3, 2]"
123,61,,2.0,"[3, 2]"
123,63,,2.0,"[3, 2]"
123,65,,2.0,"[3, 2]"
123,8,,3.0,[3]
127,89,303.0,,"[1, 2]"
128,89,,2.0,"[1, 2]"
129,10,,3.0,[3]
130,37,302.0,,"[3, 2, 4]"
130,39,302.0,,"[3, 2, 4]"
130,41,302.0,,"[3, 2, 4]"
130,43,302.0,,"[3, 2, 4]"
130,45,302.0,,"[3, 2, 4]"
130,47,302.0,,"[3, 2, 4]"
130,49,302.0,,"[3, 2, 4]"
130,51,302.0,,"[3, 2, 4]"
130,53,302.0,,"[3, 2, 4]"
130,55,302.0,,"[3, 2, 4]"
130,57,302.0,,"[3, 2, 4]"
130,59,302.0,,"[3, 2, 4]"
130,61,302.0,,"[3, 2, 4]"
130,63,302.0,,"[3, 2, 4]"
130,65,302.0,,"[3, 2, 4]"
138,114,,1.0,[1]
139,67,103.0,,"[3, 2]"
139,69,103.0,,"[3, 2]"
139,71,103.0,,"[3, 2]"
139,73,103.0,,"[3, 2]"
139,3,103.0,,"[3, 2]"
140,67,,2.0,"[3, 2]"
140,69,,2.0,"[3, 2]"
140,71,,2.0,"[3, 2]"
140,73,,2.0,"[3, 2]"
140,3,,2.0,"[3, 2]"
141,115,,3.0,[3]
142,5,104.0,,"[3, 2]"
142,74,104.0,,"[3, 2]"
142,76,104.0,,"[3, 2]"
142,78,104.0,,"[3, 2]"
142,80,104.0,,"[3, 2]"
142,82,104.0,,"[3, 2]"
142,84,104.0,,"[3, 2]"
142,86,104.0,,"[3, 2]"
142,88,104.0,,"[3, 2]"
142,90,104.0,,"[3, 2]"
142,92,202.0,,"[3, 2]"
